,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
856,0.8640978,1.7068055,228.0,0.008397292,32,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
857,0.71622473,1.9785628,264.0,0.009731195,33,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
858,0.83839285,1.3668864,216.0,0.0067213816,34,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
859,0.45046297,1.7516265,252.0,0.008642429,35,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
860,0.4112,2.1346536,300.0,0.010505076,36,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
861,0.8218254,1.7791398,252.0,0.008783531,37,session_1,32,1,BrainInvaders2014b,ERPCov + MDM,P300,WithinSession,Riemannian
862,0.95625,0.5420716,240.0,0.0026656245,1,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
863,0.86878306,0.4878171,252.0,0.0023697794,2,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
864,0.8322705,0.44918188,276.0,0.0021853473,3,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
865,0.7014543,0.6802498,444.0,0.0033314175,4,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
866,0.7542749,0.62650764,336.0,0.0030568219,5,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
867,0.9543651,0.39866418,216.0,0.0019551818,6,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
868,0.8324405,0.451379,192.0,0.0021908013,7,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
869,0.9483333,0.39756894,168.0,0.0019318496,8,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
870,0.92583334,0.4199067,144.0,0.002053256,9,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
871,0.76916665,0.48295885,288.0,0.0023622476,10,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
872,0.87628967,0.49622625,216.0,0.0024155907,11,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
873,0.6973214,0.5856668,192.0,0.0028432074,12,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
874,0.6925,0.4230512,240.0,0.0020912718,13,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
875,0.83382034,0.6036308,336.0,0.0029498392,14,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
876,0.8732,0.5176995,300.0,0.0025313615,15,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
877,0.9577381,0.44370025,192.0,0.0021659415,16,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
878,0.90231484,0.46407852,252.0,0.0022567427,17,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
879,0.89126986,0.3202463,252.0,0.001561275,18,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
880,0.9201128,0.26135024,228.0,0.0012817547,19,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
881,0.79850245,0.40183988,276.0,0.00197238,20,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
882,0.900744,0.43679357,192.0,0.0021214448,21,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
883,0.9228205,0.21119365,156.0,0.0010348781,22,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
884,0.8566964,0.22406845,192.0,0.0010647079,23,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
885,0.9121849,0.46287775,204.0,0.0022512588,24,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
886,0.8651261,0.49024552,204.0,0.0023889171,25,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
887,0.672853,0.73534644,516.0,0.0035912627,26,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
888,0.92815125,0.2620042,204.0,0.0012689644,27,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
889,0.7105128,0.40908813,156.0,0.0019884254,28,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
890,0.9186508,0.4246176,216.0,0.002071312,29,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
891,0.82,0.3594726,180.0,0.0017463922,30,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
892,0.9375,0.50615096,252.0,0.0024680963,31,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
893,0.9630639,0.30185255,228.0,0.0014603758,32,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
894,0.7742424,0.5012298,264.0,0.0024673732,33,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
895,0.79990077,0.22752538,216.0,0.0011148374,34,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
896,0.56263226,0.26236096,252.0,0.0012596322,35,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
897,0.556,0.3535882,300.0,0.0017338172,36,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
898,0.89160055,0.7491533,252.0,0.0036914381,37,session_1,32,1,BrainInvaders2014b,XDAWN + LDA,P300,WithinSession,Raw
899,0.99,1.6260376,240.0,0.008028077,1,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
900,0.97354496,0.9050497,252.0,0.0044361316,2,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
901,0.94246376,0.92865306,276.0,0.0045679105,3,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
902,0.85010296,1.5654925,444.0,0.0076966104,4,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
903,0.9205898,1.189126,336.0,0.005839089,5,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
904,0.97896826,0.78687006,216.0,0.0038755424,6,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
905,0.934375,0.79052025,192.0,0.0038773743,7,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
906,0.995,0.84958184,168.0,0.004173892,8,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
907,0.9558333,0.64752007,144.0,0.0031757029,9,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
908,0.91439813,0.9883159,288.0,0.004839104,10,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
909,0.9654762,0.85854405,216.0,0.004209294,11,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
910,0.9047619,0.71105754,192.0,0.0034845439,12,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
911,0.98375,0.8600017,240.0,0.0042139497,13,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
912,0.9316829,1.2477937,336.0,0.0061263815,14,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
913,0.9528,1.1217933,300.0,0.0055069197,15,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
914,0.96458334,0.597065,192.0,0.0029252698,16,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
915,0.94861114,1.0366871,252.0,0.0051058508,17,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
916,0.9412037,0.8258296,252.0,0.004071538,18,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
917,0.9916353,0.90052116,228.0,0.0044170376,19,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
918,0.90241545,0.9528624,276.0,0.00467834,20,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
919,0.931994,0.85965663,192.0,0.004239005,21,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
920,0.9635897,0.54202795,156.0,0.0026541483,22,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
921,0.95788693,0.5481661,192.0,0.002698763,23,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
922,0.9645658,0.6937054,204.0,0.0033927343,24,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
923,0.8957983,1.067928,204.0,0.0052452656,25,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
924,0.86755586,1.6789362,516.0,0.008246302,26,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
925,0.9270308,0.68108934,204.0,0.0033170944,27,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
926,0.87358975,0.7088537,156.0,0.0034992998,28,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
927,0.9530754,0.89045274,216.0,0.004364569,29,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
928,0.94777775,0.8591267,180.0,0.0042178924,30,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
929,0.96917987,0.81014633,252.0,0.003958008,31,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
930,0.97951126,0.88449085,228.0,0.0043321,32,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
931,0.8767677,0.9616176,264.0,0.004729401,33,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
932,0.9259921,0.99300385,216.0,0.0048714858,34,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
933,0.5362434,0.8622384,252.0,0.0042178268,35,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
934,0.5252,1.1467783,300.0,0.0056315875,36,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
935,0.9580688,0.93133825,252.0,0.004560554,37,session_1,32,1,BrainInvaders2014b,XDAWNCov + TS + SVM,P300,WithinSession,Riemannian
936,0.98937476,34.02301,4759.0,0.16761899,1,subject01_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
937,0.98624414,32.93685,4760.0,0.16218896,1,subject01_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
938,0.98385864,33.5551,4760.0,0.1652888,1,subject01_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
939,0.9938616,32.814114,4760.0,0.16161703,2,subject02_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
940,0.99279827,30.455408,4760.0,0.15001379,2,subject02_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
941,0.9928167,30.973671,4760.0,0.15258436,2,subject02_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
942,0.99436074,30.75161,4760.0,0.15146482,3,subject03_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
943,0.994519,32.04746,4760.0,0.15792766,3,subject03_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
944,0.99399036,32.758785,4760.0,0.16144374,3,subject03_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
945,0.9786254,32.169785,4760.0,0.15846701,4,subject04_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
946,0.9814536,31.013165,4760.0,0.15277793,4,subject04_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
947,0.99006206,30.85254,4760.0,0.15199871,4,subject04_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
948,0.94484276,31.738073,4760.0,0.15635197,5,subject05_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
949,0.9483939,32.418594,4754.0,0.15972048,5,subject05_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
950,0.96068853,33.587986,4760.0,0.16542932,5,subject05_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
951,0.99599195,33.074406,4760.0,0.16290599,6,subject06_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
952,0.9953334,31.399633,4760.0,0.15458111,6,subject06_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
953,0.99529535,31.06768,4760.0,0.15294349,6,subject06_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
954,0.95902354,32.0892,4758.0,0.15805177,7,subject07_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
955,0.97889566,31.183765,4758.0,0.15360971,7,subject07_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
956,0.9824887,33.097538,4760.0,0.16305083,7,subject07_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
957,0.9613729,33.859295,4760.0,0.16671978,8,subject08_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
958,0.9606346,33.25002,4760.0,0.16380969,8,subject08_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
959,0.95320106,33.109104,4760.0,0.16298677,8,subject08_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
960,0.9708294,34.665653,4759.0,0.17080374,9,subject09_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
961,0.98560756,33.344578,4760.0,0.16422229,9,subject09_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
962,0.9845197,34.482464,4760.0,0.16980556,9,subject09_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
963,0.9597687,33.018562,4760.0,0.16265184,10,subject10_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
964,0.96529996,31.945105,4760.0,0.15736625,10,subject10_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
965,0.97163707,32.854294,4760.0,0.16188294,10,subject10_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
966,0.96341985,32.825924,4760.0,0.16174082,11,subject11_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
967,0.95097697,36.648018,4698.0,0.18049704,11,subject11_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
968,0.96435565,33.184956,4760.0,0.16348359,11,subject11_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
969,0.9673543,35.87311,4760.0,0.17673434,12,subject12_block_1,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
970,0.95931983,32.26094,4760.0,0.15895858,12,subject12_block_2,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
971,0.9618463,32.117382,4760.0,0.15823367,12,subject12_block_3,31,1,Huebner2018,XDAWN + LDA,P300,WithinSession,Raw
972,0.5469985,153.93666,4140.0,0.75839,1,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
973,0.5519334,150.26161,4140.0,0.74021226,1,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
974,0.86317056,126.956406,4140.0,0.6254157,2,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
975,0.9652405,116.92894,4140.0,0.57604414,2,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
976,0.87126446,121.15053,4140.0,0.59685475,3,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
977,0.933327,121.92012,4140.0,0.600669,3,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
978,0.6855986,130.75989,4140.0,0.6438562,4,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
979,0.9425604,127.25295,4140.0,0.6270747,4,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
980,0.7387146,138.977,4140.0,0.68454534,5,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
981,0.5723955,172.42482,4140.0,0.8492903,5,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
982,0.6114482,142.75917,4140.0,0.7030344,6,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
983,0.592447,137.19986,4140.0,0.67548215,6,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
984,0.8315921,126.519104,4140.0,0.6227067,7,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
985,0.8714934,118.657196,4140.0,0.58417094,7,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
986,0.54118776,156.51538,4140.0,0.77049613,8,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
987,0.55888367,135.03314,4140.0,0.6648952,8,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
988,0.82962614,129.28012,4140.0,0.63641036,9,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
989,0.6663516,138.84995,4140.0,0.6841208,9,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
990,0.9409809,115.404915,4140.0,0.5684928,10,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
991,0.72606385,117.38386,4140.0,0.5782331,10,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
992,0.99176854,111.36866,4140.0,0.54856926,11,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
993,0.959414,111.71924,4140.0,0.55044353,11,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
994,0.76710147,140.24747,4140.0,0.6906528,12,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
995,0.6537818,138.98015,4140.0,0.68479496,12,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
996,0.946318,121.371475,4140.0,0.59791625,13,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
997,0.8637513,121.65793,4140.0,0.59894335,13,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
998,0.85230416,114.719986,4140.0,0.5651224,14,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
999,0.58273894,121.41584,4140.0,0.59823656,14,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1000,0.8680613,123.29714,4140.0,0.60740083,15,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1001,0.82590425,123.3784,4140.0,0.6077497,15,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1002,0.5800966,157.75615,4140.0,0.77717143,16,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1003,0.6117381,152.7329,4140.0,0.752356,16,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1004,0.664707,124.38281,4140.0,0.6128961,17,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1005,0.58685255,123.8737,4140.0,0.60988367,17,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1006,0.64482254,138.59349,4140.0,0.6826451,18,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1007,0.7303088,119.71779,4140.0,0.58954513,18,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1008,0.9719093,113.91982,4140.0,0.56127334,19,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1009,0.97535604,129.07837,4140.0,0.63587785,19,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1010,0.7438038,138.56409,4140.0,0.6826933,20,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1011,0.91086537,109.62478,4140.0,0.5400492,20,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1012,0.7710145,125.64366,4140.0,0.6190688,21,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1013,0.6963758,124.8014,4140.0,0.6148158,21,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1014,0.62865156,136.50562,4140.0,0.67251843,22,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1015,0.562427,143.87126,4140.0,0.7089037,22,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1016,0.65127707,118.28057,4140.0,0.58263785,23,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1017,0.5788637,108.37998,4140.0,0.5340488,23,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1018,0.95860744,115.79179,4140.0,0.57036984,24,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1019,0.8532304,125.75549,4140.0,0.61948305,24,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1020,0.8895358,109.339485,4140.0,0.538647,25,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1021,0.78333545,108.14627,4140.0,0.53280807,25,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1022,0.6927925,158.20265,4140.0,0.779425,26,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1023,0.64904433,136.82593,4140.0,0.6740792,26,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1024,0.74074775,152.34569,4140.0,0.7505421,27,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1025,0.70562065,142.99191,4140.0,0.70446306,27,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1026,0.62203634,125.5092,4140.0,0.61834455,28,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1027,0.62092,131.38988,4140.0,0.6472866,28,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1028,0.80541694,122.21665,4140.0,0.60223114,29,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1029,0.8678534,116.87045,4140.0,0.57589483,29,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1030,0.5615837,134.42555,4140.0,0.6622705,30,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1031,0.6371897,122.4162,4140.0,0.60317147,30,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1032,0.8379395,116.0256,4140.0,0.5715763,31,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1033,0.7574333,125.6269,4140.0,0.61895007,31,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1034,0.8657593,130.3659,4140.0,0.64231503,32,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1035,0.80066586,115.000114,4140.0,0.5665756,32,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1036,0.84651756,112.68784,4140.0,0.5551747,33,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1037,0.7389309,125.12055,4140.0,0.61650294,33,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1038,0.56038225,156.68166,4140.0,0.77196383,34,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1039,0.6656459,148.56892,4140.0,0.73199046,34,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1040,0.9045663,104.41039,4140.0,0.5144666,35,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1041,0.74792063,116.82972,4140.0,0.5756184,35,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1042,0.79131484,132.12927,4140.0,0.651044,36,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1043,0.7544245,144.0314,4140.0,0.70924115,36,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1044,0.57904327,153.02318,4140.0,0.75398415,37,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1045,0.94899184,121.42328,4140.0,0.59835315,37,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1046,0.6752993,127.38445,4140.0,0.6276768,38,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1047,0.6370311,127.54437,4140.0,0.628429,38,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1048,0.57507354,147.98549,4140.0,0.72913677,39,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1049,0.5612686,133.58589,4140.0,0.65806276,39,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1050,0.8178618,123.525,4140.0,0.6085459,40,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1051,0.64416087,125.11844,4140.0,0.6163527,40,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1052,0.66720855,143.22937,4140.0,0.7057908,41,session_1,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
1053,0.6198561,140.95131,4140.0,0.6944597,41,session_2,62,2,Lee2019-ERP,ERPCov + MDM,P300,WithinSession,Riemannian
